Species,Year,Quarter,Length,Sexo,PesoMgayi,BodyWeight,Preyweight,ISU
Otros,94,4,38,2,426.2231657,417.57592,1.54544913,5.599151805
Otros,94,4,38,1,367.7685557,350.63208,0.110085887,8.066231892
Otros,94,4,38,1,367.7685557,350.63208,0.209076456,7.424792745
Otros,94,4,38,1,367.7685557,350.63208,0.456552877,6.643788223
Otros,94,4,38,2,426.2231657,417.57592,3.228288794,4.86251416
Otros,94,4,38,1,367.7685557,350.63208,0.407057593,6.758538066
Otros,94,4,38,2,426.2231657,417.57592,0.011095319,10.53569835
Otros,94,4,38,1,367.7685557,350.63208,1.990906688,5.171147311
Otros,94,4,38,1,367.7685557,350.63208,0.555543446,6.447545932
Otros,94,4,38,1,367.7685557,350.63208,2.337373678,5.010709529
Otros,94,4,38,1,367.7685557,350.63208,2.040401973,5.146590635
Otros,94,4,38,1,367.7685557,350.63208,3.23,4.687255331
Otros,94,4,38,2,426.2231657,417.57592,1.895543446,5.394960796
Otros,94,4,38,1,367.7685557,350.63208,1.050496288,5.810474761
Otros,94,4,38,1,367.7685557,350.63208,0.308067024,7.037175377
Otros,94,4,38,2,426.2231657,417.57592,0.654534014,6.458298098
Otros,94,4,38,2,426.2231657,417.57592,0.407057593,6.93326697
Otros,94,4,38,1,367.7685557,350.63208,1.149486856,5.720421838
Otros,94,4,38,2,426.2231657,417.57592,0.951505719,6.084175953
Otros,94,4,38,2,426.2231657,417.57592,1.198982141,5.852993391
Otros,94,4,38,2,426.2231657,417.57592,0.60503873,6.536929179
Otros,94,4,38,2,426.2231657,417.57592,3.871727489,4.680765585
Otros,94,4,38,1,367.7685557,350.63208,0.555543446,6.447545932
Otros,94,4,38,1,367.7685557,350.63208,2.436364246,4.969230603
Otros,94,4,38,2,426.2231657,417.57592,0.357562309,7.062912014
Otros,94,4,38,1,367.7685557,350.63208,0.753524582,6.142731106
Otros,94,4,38,1,367.7685557,350.63208,0.27,7.169070789
Otros,94,4,38,1,367.7685557,350.63208,0.951505719,5.90944705
Otros,94,4,38,1,367.7685557,350.63208,0.11,8.067012382
Otros,94,4,38,1,367.7685557,350.63208,0.15,7.756857453
Otros,94,4,38,2,426.2231657,417.57592,2.931317089,4.959014532
Otros,94,4,38,1,367.7685557,350.63208,0.17,7.631694311
Otros,94,4,38,2,426.2231657,417.57592,0.357562309,7.062912014
Otros,94,4,38,1,367.7685557,350.63208,0.852515151,6.019301766
Otros,94,4,38,2,426.2231657,417.57592,3.129298226,4.893657602
Otros,94,4,38,1,367.7685557,350.63208,0.704029298,6.210672775
Otros,94,4,38,1,367.7685557,350.63208,4.713147321,4.309381563
Otros,94,4,38,1,367.7685557,350.63208,2.535354815,4.929403875
Otros,94,4,38,1,367.7685557,350.63208,1.941411404,5.196322232
Otros,94,4,38,2,426.2231657,417.57592,2.337373678,5.185438433
Otros,94,4,38,1,367.7685557,350.63208,2.535354815,4.929403875
Otros,94,4,39,2,457.6642813,451.41759,12.43441166,3.591925068
Otros,94,4,39,2,457.6642813,451.41759,4.218194479,4.672985643
Otros,94,4,39,1,396.4393125,379.04841,0.60503873,6.440126735
Otros,94,4,39,2,457.6642813,451.41759,2.535354815,5.182059238
Otros,94,4,39,2,457.6642813,451.41759,0.25857174,7.46497493
Otros,94,4,39,2,457.6642813,451.41759,1.001001004,6.111392328
Otros,94,4,39,2,457.6642813,451.41759,3.129298226,4.971584061
Otros,94,4,39,2,457.6642813,451.41759,0.506048161,6.793516265
Otros,94,4,39,2,457.6642813,451.41759,0.60503873,6.614855638
Otros,94,4,39,1,396.4393125,379.04841,0.506048161,6.618787362
Otros,94,4,39,1,396.4393125,379.04841,0.209076456,7.502719204
Otros,94,4,39,2,457.6642813,451.41759,0.555543446,6.700201294
Otros,94,4,39,1,396.4393125,379.04841,0.060590603,8.741279389
Otros,94,4,39,1,396.4393125,379.04841,0.308067024,7.115101836
Otros,94,4,39,2,457.6642813,451.41759,13.42431735,3.515325042
Otros,94,4,39,1,396.4393125,379.04841,12.53340223,3.409266669
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,2,457.6642813,451.41759,3.772736921,4.78459212
Otros,94,4,39,1,396.4393125,379.04841,1.248477425,5.715739179
Otros,94,4,39,2,457.6642813,451.41759,17.3344448,3.25969728
Otros,94,4,39,1,396.4393125,379.04841,1.594944414,5.470825042
Otros,94,4,39,2,457.6642813,451.41759,0.951505719,6.162102413
Otros,94,4,39,1,396.4393125,379.04841,2.089897257,5.200549022
Otros,94,4,39,1,396.4393125,379.04841,11.84046825,3.466140751
Otros,94,4,39,2,457.6642813,451.41759,7.73235966,4.066978755
Otros,94,4,39,2,457.6642813,451.41759,3.079802942,4.987527216
Otros,94,4,39,2,457.6642813,451.41759,6.692958691,4.211336799
Otros,94,4,39,1,396.4393125,379.04841,0.852515151,6.097228225
Otros,94,4,39,2,457.6642813,451.41759,13.37482206,3.519018842
Otros,94,4,39,1,396.4393125,379.04841,4.168699195,4.510059884
Otros,94,4,39,2,457.6642813,451.41759,14.31523246,3.451068654
Otros,94,4,39,1,396.4393125,379.04841,1.050496288,5.88840122
Otros,94,4,39,2,457.6642813,451.41759,0.902010435,6.215522021
Otros,94,4,39,1,396.4393125,379.04841,9.761666313,3.659200813
Otros,94,4,39,2,457.6642813,451.41759,2.980812373,5.020196959
Otros,94,4,39,2,457.6642813,451.41759,0.09,8.52033844
Otros,94,4,39,1,396.4393125,379.04841,0.25857174,7.290246027
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,1,396.4393125,379.04841,0.5,6.630811108
Otros,94,4,39,2,457.6642813,451.41759,0.110085887,8.318887254
Otros,94,4,39,1,396.4393125,379.04841,0.060590603,8.741279389
Otros,94,4,39,2,457.6642813,451.41759,4.119203911,4.696732912
Otros,94,4,39,2,457.6642813,451.41759,2.089897257,5.375277926
Otros,94,4,39,1,396.4393125,379.04841,1.04,5.898443215
Otros,94,4,39,1,396.4393125,379.04841,0.407057593,6.836464526
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,2,457.6642813,451.41759,0.407057593,7.011193429
Otros,94,4,39,1,396.4393125,379.04841,0.407057593,6.836464526
Otros,94,4,39,1,396.4393125,379.04841,0.555543446,6.525472391
Otros,94,4,39,1,396.4393125,379.04841,0.159581172,7.772866501
Otros,94,4,39,2,457.6642813,451.41759,18.02737878,3.220501186
Otros,94,4,39,2,457.6642813,451.41759,7.38589267,4.112821046
Otros,94,4,39,2,457.6642813,451.41759,4.168699195,4.684788788
Otros,94,4,39,2,457.6642813,451.41759,1.248477425,5.890468083
Otros,94,4,39,1,396.4393125,379.04841,0.308067024,7.115101836
Otros,94,4,39,2,457.6642813,451.41759,0.110085887,8.318887254
Otros,94,4,39,1,396.4393125,379.04841,12.83037394,3.385848604
Otros,94,4,39,2,457.6642813,451.41759,0.852515151,6.271957129
Otros,94,4,39,2,457.6642813,451.41759,0.357562309,7.140838474
Otros,94,4,39,2,457.6642813,451.41759,0.25857174,7.46497493
Otros,94,4,39,2,457.6642813,451.41759,1.646048161,5.61401547
Otros,94,4,39,1,396.4393125,379.04841,0.555543446,6.525472391
Otros,94,4,39,1,396.4393125,379.04841,0.15,7.834783913
Otros,94,4,39,2,457.6642813,451.41759,0.15,8.009512816
Otros,94,4,39,2,457.6642813,451.41759,0.060590603,8.916008292
Otros,94,4,39,2,457.6642813,451.41759,0.407057593,7.011193429
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,1,396.4393125,379.04841,17.9778835,3.04852162
Otros,94,4,39,1,396.4393125,379.04841,3.5252605,4.677709594
Otros,94,4,39,1,396.4393125,379.04841,3.5252605,4.677709594
Otros,94,4,39,2,457.6642813,451.41759,1.644439699,5.614993114
Otros,94,4,39,1,396.4393125,379.04841,0.060590603,8.741279389
Otros,94,4,39,2,457.6642813,451.41759,0.110085887,8.318887254
Otros,94,4,39,2,457.6642813,451.41759,0.060590603,8.916008292
Otros,94,4,39,1,396.4393125,379.04841,0.407057593,6.836464526
Otros,94,4,39,2,457.6642813,451.41759,0.407057593,7.011193429
Otros,94,4,39,1,396.4393125,379.04841,1.990906688,5.249073771
Otros,94,4,39,1,396.4393125,379.04841,3.673746352,4.636451982
Otros,94,4,39,2,457.6642813,451.41759,2.356552877,5.255192925
Otros,94,4,39,1,396.4393125,379.04841,2.249486856,5.126961801
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,2,457.6642813,451.41759,0.060590603,8.916008292
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,1,396.4393125,379.04841,0.209076456,7.502719204
Otros,94,4,39,1,396.4393125,379.04841,0.852515151,6.097228225
Otros,94,4,39,1,396.4393125,379.04841,0.25857174,7.290246027
Otros,94,4,39,2,457.6642813,451.41759,0.011095319,10.61362481
Otros,94,4,39,2,457.6642813,451.41759,1.404029298,5.773046658
Otros,94,4,39,1,396.4393125,379.04841,0.357562309,6.96610957
Otros,94,4,39,1,396.4393125,379.04841,3.426269931,4.706191742
Otros,94,4,39,1,396.4393125,379.04841,0.753524582,6.220657565
Otros,94,4,39,2,457.6642813,451.41759,0.09,8.52033844
Otros,94,4,39,2,457.6642813,451.41759,0.60503873,6.614855638
Otros,94,4,39,2,457.6642813,451.41759,3.383335952,4.89353064
Otros,94,4,39,1,396.4393125,379.04841,0.110085887,8.144158351
Otros,94,4,39,2,457.6642813,451.41759,4.119203911,4.696732912
Otros,94,4,39,1,396.4393125,379.04841,0.803019867,6.157039753
Otros,94,4,39,2,457.6642813,451.41759,3.5252605,4.852438497
Otros,94,4,39,2,457.6642813,451.41759,2.188887825,5.328999259
Otros,94,4,39,1,396.4393125,379.04841,0.159581172,7.772866501
Otros,94,4,39,2,457.6642813,451.41759,0.308067024,7.289830739
Otros,94,4,39,2,457.6642813,451.41759,0.308067024,7.289830739
Otros,94,4,39,2,457.6642813,451.41759,0.308067024,7.289830739
Otros,94,4,39,2,457.6642813,451.41759,0.704029298,6.463328138
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,2,457.6642813,451.41759,0.852515151,6.271957129
Otros,94,4,39,1,396.4393125,379.04841,0.616552877,6.421275118
Otros,94,4,39,1,396.4393125,379.04841,1.001001004,5.936663425
Otros,94,4,39,1,396.4393125,379.04841,0.25857174,7.290246027
Otros,94,4,39,1,396.4393125,379.04841,4.020213342,4.546328956
Otros,94,4,39,1,396.4393125,379.04841,1.050496288,5.88840122
Otros,94,4,39,2,457.6642813,451.41759,0.329581172,7.222325439
Otros,94,4,39,1,396.4393125,379.04841,0.209076456,7.502719204
Otros,94,4,39,2,457.6642813,451.41759,1.842420836,5.501312453
Otros,94,4,39,2,457.6642813,451.41759,0.308067024,7.289830739
Otros,94,4,39,2,457.6642813,451.41759,4.911128458,4.520889087
Otros,94,4,39,1,396.4393125,379.04841,0.407057593,6.836464526
Otros,94,4,39,1,396.4393125,379.04841,3.376774647,4.72074292
Otros,94,4,39,2,457.6642813,451.41759,0.96,6.153214826
Otros,94,4,39,2,457.6642813,451.41759,2.09,5.375228765
Otros,94,4,39,2,457.6642813,451.41759,2.584850099,5.162725314
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,1,396.4393125,379.04841,3.277784078,4.75049632
Otros,94,4,39,1,396.4393125,379.04841,0.456552877,6.721714682
Otros,94,4,39,2,457.6642813,451.41759,0.951505719,6.162102413
Otros,94,4,39,2,457.6642813,451.41759,0.357562309,7.140838474
Otros,94,4,39,2,457.6642813,451.41759,1.099991572,6.017090313
Otros,94,4,39,1,396.4393125,379.04841,2.436364246,5.047157063
Otros,94,4,39,2,457.6642813,451.41759,5.109109595,4.48136769
Otros,94,4,39,2,457.6642813,451.41759,0.555543446,6.700201294
Otros,94,4,39,2,457.6642813,451.41759,0.676048161,6.503883792
Otros,94,4,39,2,457.6642813,451.41759,1.347467993,5.81416556
Otros,94,4,39,1,396.4393125,379.04841,0.437562309,6.764200091
Otros,94,4,39,2,457.6642813,451.41759,1.743430267,5.556538241
Otros,94,4,39,1,396.4393125,379.04841,0.456552877,6.721714682
Otros,94,4,39,2,457.6642813,451.41759,2.065953846,5.386800801
Otros,94,4,39,2,457.6642813,451.41759,3.17879351,4.955891106
Otros,94,4,39,1,396.4393125,379.04841,0.357562309,6.96610957
Otros,94,4,39,2,457.6642813,451.41759,0.011095319,10.61362481
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,1,396.4393125,379.04841,0.753524582,6.220657565
Otros,94,4,39,1,396.4393125,379.04841,0.060590603,8.741279389
Otros,94,4,39,1,396.4393125,379.04841,0.209076456,7.502719204
Otros,94,4,39,1,396.4393125,379.04841,0.12,8.057927464
Otros,94,4,39,1,396.4393125,379.04841,0.506048161,6.618787362
Otros,94,4,39,1,396.4393125,379.04841,0.11,8.144938841
Otros,94,4,39,1,396.4393125,379.04841,0.110085887,8.144158351
Otros,94,4,39,1,396.4393125,379.04841,0.456552877,6.721714682
Otros,94,4,39,1,396.4393125,379.04841,0.159581172,7.772866501
Otros,94,4,39,2,457.6642813,451.41759,2.188887825,5.328999259
Otros,94,4,39,1,396.4393125,379.04841,0.753524582,6.220657565
Otros,94,4,39,1,396.4393125,379.04841,0.357562309,6.96610957
Otros,94,4,39,2,457.6642813,451.41759,0.19,7.773124038
Otros,94,4,39,1,396.4393125,379.04841,7.237406817,3.95840096
Otros,94,4,39,1,396.4393125,379.04841,17.48293065,3.076438914
Otros,94,4,39,1,396.4393125,379.04841,1.495953846,5.5348999
Otros,94,4,39,2,457.6642813,451.41759,1.594944414,5.645553946
Otros,94,4,39,1,396.4393125,379.04841,3.228288794,4.765711716
Otros,94,4,39,1,396.4393125,379.04841,2.535354815,5.007330334
Otros,94,4,39,1,396.4393125,379.04841,0.011095319,10.4388959
Otros,94,4,39,2,457.6642813,451.41759,0.25857174,7.46497493
Otros,94,4,39,2,457.6642813,451.41759,1.842420836,5.501312453
Otros,94,4,39,2,457.6642813,451.41759,0.555543446,6.700201294
Otros,94,4,39,1,396.4393125,379.04841,0.84,6.112017315
Otros,94,4,39,2,457.6642813,451.41759,3.921222774,4.745989294
Otros,94,4,39,1,396.4393125,379.04841,0.506048161,6.618787362
Otros,94,4,39,1,396.4393125,379.04841,6.296996417,4.097591167
Otros,94,4,39,1,396.4393125,379.04841,0.209076456,7.502719204
Otros,94,4,39,1,396.4393125,379.04841,1.050496288,5.88840122
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,2,457.6642813,451.41759,0.25857174,7.46497493
Otros,94,4,39,2,457.6642813,451.41759,1.050496288,6.063130124
Otros,94,4,39,1,396.4393125,379.04841,3.5252605,4.677709594
Otros,94,4,39,1,396.4393125,379.04841,3.39,4.716834006
Otros,94,4,39,2,457.6642813,451.41759,0.43,6.956362902
Otros,94,4,39,2,457.6642813,451.41759,2.485859531,5.201774344
Otros,94,4,39,1,396.4393125,379.04841,0.704029298,6.288599235
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,1,396.4393125,379.04841,3.327279363,4.735508966
Otros,94,4,39,1,396.4393125,379.04841,0.753524582,6.220657565
Otros,94,4,39,2,457.6642813,451.41759,0.456552877,6.896443585
Otros,94,4,39,2,457.6642813,451.41759,9.811161598,3.828872155
Otros,94,4,39,1,396.4393125,379.04841,3.574755784,4.663767066
Otros,94,4,39,1,396.4393125,379.04841,3.970718058,4.558716978
Otros,94,4,39,2,457.6642813,451.41759,0.060590603,8.916008292
Otros,94,4,39,1,396.4393125,379.04841,0.110085887,8.144158351
Otros,94,4,39,2,457.6642813,451.41759,0.555543446,6.700201294
Otros,94,4,39,1,396.4393125,379.04841,3.822232205,4.596829329
Otros,94,4,39,2,457.6642813,451.41759,3.624251068,4.824745166
Otros,94,4,39,1,396.4393125,379.04841,0.456552877,6.721714682
Otros,94,4,39,1,396.4393125,379.04841,0.357562309,6.96610957
Otros,94,4,39,1,396.4393125,379.04841,1.149486856,5.798348297
Otros,94,4,39,1,396.4393125,379.04841,3.277784078,4.75049632
Otros,94,4,39,2,457.6642813,451.41759,0.31,7.283575813
Otros,94,4,39,1,396.4393125,379.04841,0.456552877,6.721714682
Otros,94,4,39,1,396.4393125,379.04841,0.060590603,8.741279389
Otros,94,4,39,2,457.6642813,451.41759,0.654534014,6.536224557
Otros,94,4,39,1,396.4393125,379.04841,0.852515151,6.097228225
Otros,94,4,39,1,396.4393125,379.04841,0.31,7.108846909
Otros,94,4,39,2,457.6642813,451.41759,0.38,7.079976858
Otros,94,4,39,1,396.4393125,379.04841,1.941411404,5.274248691
Otros,94,4,39,2,457.6642813,451.41759,3.5252605,4.852438497
Otros,94,4,39,1,396.4393125,379.04841,1.743430267,5.381809337
Otros,94,4,39,2,457.6642813,451.41759,0.902010435,6.215522021
Otros,94,4,39,2,457.6642813,451.41759,3.17879351,4.955891106
Otros,94,4,39,2,457.6642813,451.41759,1.644439699,5.614993114
Otros,94,4,39,1,396.4393125,379.04841,3.327279363,4.735508966
Otros,94,4,39,1,396.4393125,379.04841,0.110085887,8.144158351
Otros,94,4,39,1,396.4393125,379.04841,0.852515151,6.097228225
Otros,94,4,39,1,396.4393125,379.04841,2.931317089,4.862212087
Otros,94,4,40,2,490.5399381,487.04,18.86879861,3.250836564
Otros,94,4,40,2,490.5399381,487.04,10.35560972,3.85081788
Otros,94,4,40,2,490.5399381,487.04,2.733335952,5.182823432
Otros,94,4,40,2,490.5399381,487.04,3.5252605,4.928391921
Otros,94,4,40,2,490.5399381,487.04,2.634345383,5.219711535
Otros,94,4,40,2,490.5399381,487.04,1.198982141,6.006873275
Otros,94,4,40,2,490.5399381,487.04,0.357562309,7.216791898
Otros,94,4,40,2,490.5399381,487.04,0.25857174,7.540928354
Otros,94,4,40,2,490.5399381,487.04,2.72,5.187714375
Otros,94,4,40,1,426.5337245,408.96,3.574755784,4.73972049
Otros,94,4,40,1,426.5337245,408.96,1.594944414,5.546778466
Otros,94,4,40,1,426.5337245,408.96,1.241001004,5.797699037
Otros,94,4,40,1,426.5337245,408.96,5.406081301,4.326092865
Otros,94,4,40,2,490.5399381,487.04,6.494977554,4.317317061
Otros,94,4,40,1,426.5337245,408.96,1.693934983,5.486563137
Otros,94,4,40,2,490.5399381,487.04,0.753524582,6.471339892
Otros,94,4,40,2,490.5399381,487.04,0.308067024,7.365784163
Otros,94,4,40,2,490.5399381,487.04,9.464694608,3.940777736
Otros,94,4,40,1,426.5337245,408.96,0.852515151,6.173181649
Otros,94,4,40,1,426.5337245,408.96,2.485859531,5.102998864
Otros,94,4,40,2,490.5399381,487.04,0.59,6.715978997
Otros,94,4,40,2,490.5399381,487.04,2.83232652,5.147247789
Otros,94,4,40,2,490.5399381,487.04,0.753524582,6.471339892
Otros,94,4,40,1,426.5337245,408.96,2.980812373,4.92142148
Otros,94,4,40,2,490.5399381,487.04,7.237406817,4.209083287
Otros,94,4,40,1,426.5337245,408.96,2.337373678,5.164589413
Otros,94,4,40,2,490.5399381,487.04,1.149486856,6.049030624
Otros,94,4,40,2,490.5399381,487.04,0.506048161,6.869469689
Otros,94,4,40,1,426.5337245,408.96,18.22535992,3.110803325
Otros,94,4,40,2,490.5399381,487.04,12.73138337,3.644276179
Otros,94,4,40,2,490.5399381,487.04,23.6095251,3.026696019
Otros,94,4,40,2,490.5399381,487.04,17.03589267,3.353023803
Otros,94,4,40,1,426.5337245,408.96,1.198982141,5.832144371
Otros,94,4,40,1,426.5337245,408.96,0.23,7.483293322
Otros,94,4,40,2,490.5399381,487.04,3.723241637,4.873751559
Otros,94,4,40,1,426.5337245,408.96,2.753019867,5.000918909
Otros,94,4,40,2,490.5399381,487.04,1.21,5.997725896
Otros,94,4,40,2,490.5399381,487.04,11.21056257,3.771489835
Otros,94,4,40,2,490.5399381,487.04,11.70942568,3.727952124
Otros,94,4,40,2,490.5399381,487.04,2.453430267,5.290859101
Otros,94,4,40,1,426.5337245,408.96,2.188887825,5.230223779
Otros,94,4,40,1,426.5337245,408.96,1.842420836,5.402536973
Otros,94,4,40,2,490.5399381,487.04,0.060590603,8.991961716
Otros,94,4,40,2,490.5399381,487.04,1.18,6.022831817
Otros,94,4,40,1,426.5337245,408.96,0.011095319,10.51484933
Otros,94,4,40,1,426.5337245,408.96,3.376774647,4.796696344
Otros,94,4,40,2,490.5399381,487.04,0.34857174,7.242257471
Otros,94,4,40,2,490.5399381,487.04,0.159581172,8.023548828
Otros,94,4,40,2,490.5399381,487.04,0.456552877,6.972397009
Otros,94,4,40,1,426.5337245,408.96,0.060590603,8.817232813
Otros,94,4,40,2,490.5399381,487.04,0.22,7.702473988
Otros,94,4,40,2,490.5399381,487.04,0.110085887,8.394840678
Otros,94,4,40,1,426.5337245,408.96,0.011095319,10.51484933
Otros,94,4,40,2,490.5399381,487.04,15.55261457,3.444117491
Otros,94,4,40,1,426.5337245,408.96,10.35560972,3.676088977
Otros,94,4,40,1,426.5337245,408.96,4.119203911,4.597957433
Otros,94,4,40,2,490.5399381,487.04,0.753524582,6.471339892
Otros,94,4,40,1,426.5337245,408.96,0.407057593,6.91241795
Otros,94,4,40,1,426.5337245,408.96,0.902010435,6.116746542
Otros,94,4,40,2,490.5399381,487.04,10.33920391,3.85240338
Otros,94,4,40,1,426.5337245,408.96,0.110085887,8.220111775
Otros,94,4,40,2,490.5399381,487.04,0.110085887,8.394840678
Otros,94,4,40,2,490.5399381,487.04,0.110085887,8.394840678
Otros,94,4,40,2,490.5399381,487.04,0.308067024,7.365784163
Otros,94,4,40,2,490.5399381,487.04,0.159581172,8.023548828
Otros,94,4,40,2,490.5399381,487.04,6.494977554,4.317317061
Otros,94,4,40,1,426.5337245,408.96,3.772736921,4.68581664
Otros,94,4,40,2,490.5399381,487.04,3.871727489,4.834645468
Otros,94,4,40,2,490.5399381,487.04,2.733335952,5.182823432
Otros,94,4,40,1,426.5337245,408.96,1.001001004,6.012616849
Otros,94,4,40,2,490.5399381,487.04,0.060590603,8.991961716
Otros,94,4,40,1,426.5337245,408.96,0.407057593,6.91241795
Otros,94,4,40,1,426.5337245,408.96,0.803019867,6.232993176
Otros,94,4,40,2,490.5399381,487.04,0.654534014,6.612177981
Otros,94,4,40,1,426.5337245,408.96,0.308067024,7.19105526
Otros,94,4,40,2,490.5399381,487.04,0.456552877,6.972397009
Otros,94,4,40,2,490.5399381,487.04,0.25857174,7.540928354
Otros,94,4,40,1,426.5337245,408.96,0.555543446,6.601425815
Otros,94,4,40,2,490.5399381,487.04,5.208100164,4.538131118
Otros,94,4,40,2,490.5399381,487.04,2.386868962,5.318363806
Otros,94,4,40,2,490.5399381,487.04,0.753524582,6.471339892
Otros,94,4,40,2,490.5399381,487.04,0.011095319,10.68957823
Otros,94,4,40,2,490.5399381,487.04,0.04,9.40722208
Otros,94,4,40,2,490.5399381,487.04,0.011095319,10.68957823
Otros,94,4,40,2,490.5399381,487.04,7.088920965,4.229813117
Otros,94,4,40,2,490.5399381,487.04,0.308067024,7.365784163
Otros,94,4,40,2,490.5399381,487.04,17.77990236,3.310277517
Otros,94,4,40,2,490.5399381,487.04,7.088920965,4.229813117
Otros,94,4,40,1,426.5337245,408.96,0.852515151,6.173181649
Otros,94,4,40,2,490.5399381,487.04,6.593968122,4.302190945
Otros,94,4,40,2,490.5399381,487.04,0.209076456,7.753401532
Otros,94,4,40,1,426.5337245,408.96,0.555543446,6.601425815
Otros,94,4,40,2,490.5399381,487.04,0.011095319,10.68957823
Otros,94,4,40,1,426.5337245,408.96,0.159581172,7.848819925
Otros,94,4,40,2,490.5399381,487.04,0.159581172,8.023548828
Otros,94,4,40,2,490.5399381,487.04,1.792925551,5.604497583
Otros,94,4,40,2,490.5399381,487.04,10.00914273,3.884847306
Otros,94,4,40,2,490.5399381,487.04,0.951505719,6.238055837
Otros,94,4,40,2,490.5399381,487.04,0.110085887,8.394840678
Otros,94,4,40,1,426.5337245,408.96,0.67857174,6.401382424
Otros,94,4,40,2,490.5399381,487.04,0.357562309,7.216791898
Otros,94,4,40,2,490.5399381,487.04,0.060590603,8.991961716
Otros,94,4,40,2,490.5399381,487.04,0.506048161,6.869469689
Otros,94,4,40,1,426.5337245,408.96,0.060590603,8.817232813
Otros,94,4,40,1,426.5337245,408.96,0.110085887,8.220111775
Otros,94,4,40,1,426.5337245,408.96,1.050496288,5.964354644
Otros,94,4,40,1,426.5337245,408.96,0.407057593,6.91241795
Otros,94,4,40,2,490.5399381,487.04,1.198982141,6.006873275
Otros,94,4,40,1,426.5337245,408.96,0.209076456,7.578672628
Otros,94,4,40,1,426.5337245,408.96,0.654534014,6.437449077
Otros,94,4,40,2,490.5399381,487.04,1.297972709,5.927542663
Otros,94,4,40,2,490.5399381,487.04,0.852515151,6.347910553
Otros,94,4,40,2,490.5399381,487.04,0.902010435,6.291475445
Otros,94,4,40,2,490.5399381,487.04,0.159581172,8.023548828
Otros,94,4,40,2,490.5399381,487.04,0.060590603,8.991961716
Otros,94,4,40,2,490.5399381,487.04,0.25857174,7.540928354
Otros,94,4,40,2,490.5399381,487.04,1.15857174,6.041158267
Otros,94,4,40,2,490.5399381,487.04,0.60503873,6.690809062
Otros,94,4,40,2,490.5399381,487.04,0.407057593,7.087146853
Otros,94,4,40,2,490.5399381,487.04,1.396963278,5.854045462
Otros,94,4,40,2,490.5399381,487.04,0.209076456,7.753401532
Otros,94,4,40,1,426.5337245,408.96,0.456552877,6.797668106
Otros,94,4,40,1,426.5337245,408.96,0.209076456,7.578672628
Otros,94,4,40,1,426.5337245,408.96,7.286902102,4.027538848
Otros,94,4,40,2,490.5399381,487.04,0.704029298,6.539281562
Otros,94,4,40,1,426.5337245,408.96,0.110085887,8.220111775
Otros,94,4,40,2,490.5399381,487.04,0.654534014,6.612177981
Otros,94,4,40,1,426.5337245,408.96,0.110085887,8.220111775
Otros,94,4,40,2,490.5399381,487.04,0.506048161,6.869469689
Otros,94,4,40,2,490.5399381,487.04,0.308067024,7.365784163
Otros,94,4,40,1,426.5337245,408.96,0.852515151,6.173181649
Otros,94,4,40,2,490.5399381,487.04,0.04,9.40722208
Otros,94,4,40,1,426.5337245,408.96,1.990906688,5.325027194
Otros,94,4,40,2,490.5399381,487.04,0.357562309,7.216791898
Otros,94,4,40,1,426.5337245,408.96,1.594944414,5.546778466
Otros,94,4,40,1,426.5337245,408.96,0.60503873,6.516080159
Otros,94,4,40,2,490.5399381,487.04,0.357562309,7.216791898
Otros,94,4,40,2,490.5399381,487.04,0.902010435,6.291475445
Otros,94,4,40,2,490.5399381,487.04,0.555543446,6.776154718
Otros,94,4,40,2,490.5399381,487.04,0.654534014,6.612177981
Otros,94,4,40,1,426.5337245,408.96,9.068732334,3.808784862
Otros,94,4,40,2,490.5399381,487.04,2.337373678,5.339318316
Otros,94,4,40,1,426.5337245,408.96,0.407057593,6.91241795
Otros,94,4,40,1,426.5337245,408.96,0.951505719,6.063326933
Otros,94,4,40,1,426.5337245,408.96,2.040401973,5.300470518
Otros,94,4,40,2,490.5399381,487.04,0.654534014,6.612177981
Otros,94,4,40,1,426.5337245,408.96,7.930340797,3.942921341
Otros,94,4,40,2,490.5399381,487.04,2.584850099,5.238678738
Otros,94,4,40,2,490.5399381,487.04,2.040401973,5.475199421
Otros,94,4,40,2,490.5399381,487.04,0.011095319,10.68957823
Otros,94,4,40,2,490.5399381,487.04,2.089897257,5.45123135
Otros,94,4,40,2,490.5399381,487.04,0.25857174,7.540928354
